Canonical_SMILES,Device_tier,Train/Valid/Test,CN,predicted,glob_vector,total_atoms,atom_shap_total,atomwise_shap
CCCCCCCCCCCCCCC1CCCCC1,3,Train,57.0,55.717552,3.652416 13.053783 -9.002678 -4.715554 2.885636 1.207803 -16.054535 -4.395730 9.120913 -0.118514 2.064836 5.034169 4.165280 -3.282361 -1.101862 9.041461 7.212331 6.522823 6.181705 -4.330273 10.992104 0.446283 3.198943 4.290796 -1.539581 -5.389493 0.291316 0.868615 5.062753 -12.989602 3.228354 -0.796087 -7.108272 -6.931853 -3.069930 0.742840 3.246750 3.045840 1.191929 -9.152175 7.285044 4.109578 -4.427976 2.934619 6.805352 -0.989149 4.442027 -9.444149 -1.203484 -15.400439 3.963476 7.512031 -10.369328 -7.306531 6.418566 -4.085527 -1.633335 -7.944946 10.874352 -6.698936 -0.357178 -3.467950 7.880564 2.961092,20,55.71755199999999,"[0.83381015 2.78542162 3.42770845 4.10851219 4.15780552 4.26208527
 4.26208527 4.26208527 4.26208527 4.26208527 4.21170338 4.13139435
 3.68456598 3.40104079 0.28286791 0.4982533  0.60381413 1.17816042
 0.60381413 0.4982533 ]"
CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,3,Train,38.0,34.96319,2.234385 12.874465 -6.065200 -2.438087 2.122718 2.142488 -11.944235 -2.950575 6.440305 -0.815812 3.098069 3.762876 4.888344 0.297068 -0.008945 5.530082 6.463596 4.307272 4.192728 -2.677102 8.856736 2.547428 -0.346480 1.581555 0.407770 -1.320071 0.898510 2.811804 3.021683 -8.622749 1.030079 -0.654122 -2.020838 -5.878829 -3.689496 3.773060 3.392302 1.149334 1.555454 -6.312168 5.581361 5.044243 -1.679405 2.064232 6.744990 -0.554984 1.830244 -3.036036 -0.901163 -8.711364 1.643665 3.783082 -6.606672 -2.153025 5.283628 -4.404794 -0.571546 -6.152975 6.124588 -3.107315 -0.932354 -1.508852 4.058074 1.786363,20,34.96318999999998,"[-8.97400457e-02  9.01638868e-02 -8.62094549e-02  4.88150037e-03
  1.65082422e+00  3.73094860e+00  1.49413913e+00  6.11948493e+00
  3.06071695e+00  1.50638461e+00  1.50638484e+00  3.06071663e+00
  6.11948491e+00  3.73094942e+00  1.49413961e+00  1.65082461e+00
  4.88137224e-03 -8.62095525e-02  9.01638868e-02 -8.97400457e-02]"
CCCCCC=CCC=CCCCCCCCC(=O)O,3,Train,31.0,32.391766,1.516830 8.199538 -5.012877 -3.377008 1.524693 0.207681 -9.551418 -2.071650 5.967775 -0.060850 1.256293 2.941745 1.787194 -1.624899 -0.197226 5.714560 4.526667 2.964189 3.984359 -2.675998 6.243791 1.245821 1.342025 2.726662 -0.740705 -3.173255 0.171418 0.956234 3.061860 -7.039320 1.784338 -0.598522 -3.145378 -4.378905 -2.228526 0.862263 2.909672 2.010145 0.335782 -5.697386 4.351445 2.780197 -2.601268 1.222883 4.241384 -0.696735 2.801568 -5.060987 -0.115405 -8.948557 1.603938 3.884346 -5.773985 -4.837384 3.478477 -2.776118 -0.628843 -3.939041 6.511546 -3.200298 -0.286722 -1.965407 4.372424 1.731524,20,32.391766000000004,"[1.19830475 1.667071   2.41812554 2.06698865 1.5090017  1.33198785
 1.50088503 2.1593735  1.50088503 1.33198785 1.49373669 1.98583522
 2.66669445 2.74476522 2.61742162 1.64789186 1.15651943 0.56524386
 0.38953934 0.43950744]"
CCCCCCCCCCCC[C@@H](C)C1CCCCC1,3,Valid,56.88,66.17813,4.096512 16.699083 -9.931149 -5.503880 3.583395 1.887350 -20.628723 -3.540644 11.942782 -0.778741 3.589154 6.465211 4.256973 -3.142363 -1.525504 11.991960 9.658436 6.628088 8.529856 -5.553741 12.552790 2.601576 3.277607 7.264542 -1.832226 -5.473670 1.145119 2.085960 5.827755 -15.559584 2.807573 -1.398566 -5.900348 -9.535884 -5.494415 2.253190 5.591004 3.175994 1.047588 -10.047226 9.337633 6.211305 -6.337924 3.245929 9.046321 -1.413464 5.438222 -10.596115 -0.593637 -18.886272 4.010142 7.779517 -12.364592 -9.592257 6.447343 -5.424917 -1.933123 -8.906911 13.004697 -6.110290 -0.587837 -3.734941 9.207691 2.913094,20,66.17812999999998,"[1.45820416 2.89177146 3.97714012 4.470683   4.68244983 4.64527382
 4.64527382 4.64527382 4.67949531 4.4896896  4.16876489 3.67929952
 5.12527827 1.26323194 4.39570797 1.67317104 1.23072666 1.1527971
 1.23072666 1.67317104]"
CCCCCCCCCCCCCCCCCCCC,3,Valid,110.0,111.7375,7.393003 28.578495 -16.433489 -9.529105 6.346785 3.720475 -34.338703 -5.611831 19.960602 -0.791097 6.375972 9.979568 8.228243 -4.771174 -2.911898 19.599985 16.432182 11.302290 14.298023 -9.245317 21.602909 4.793951 5.231956 12.091508 -3.626839 -9.462341 1.924451 2.114981 8.934214 -26.693604 5.017451 -2.313841 -10.909626 -15.658929 -10.059011 3.816131 8.760225 4.832057 2.220378 -16.476545 16.416515 10.316986 -10.031886 6.119375 14.702888 -1.398196 9.049862 -18.135561 -1.204737 -31.457197 7.419289 14.505693 -20.455854 -15.682703 11.158127 -8.879997 -2.716632 -15.895537 21.035770 -10.318386 -0.363463 -6.102468 15.841139 4.927706,20,111.73749999999998,"[1.28053481 3.08330663 4.96889173 6.35835664 6.68606925 6.69831819
 6.69831819 6.69831819 6.69831819 6.69831819 6.69831819 6.69831819
 6.69831819 6.69831819 6.69831819 6.68606925 6.35835664 4.96889173
 3.08330663 1.28053481]"
CCCCCCCC/C=C\CCCCCCCC(=O)O,1,Test,46.1,46.082882,2.419493 11.834494 -6.969982 -4.404290 2.506068 0.782207 -13.688486 -2.731306 8.392768 -0.285711 1.894513 4.071155 2.676195 -2.070596 -0.662081 8.038817 6.664001 4.578490 5.753500 -3.946485 8.839128 2.195936 2.163986 4.394913 -1.203088 -4.221335 0.521242 1.310683 4.101773 -10.292234 2.380215 -1.017193 -4.191035 -6.257863 -3.616720 1.099335 4.044714 2.382075 0.411253 -7.550738 6.471704 4.151720 -3.756984 2.054777 6.060061 -0.872247 3.979552 -7.251629 -0.325646 -12.952986 2.374960 5.888087 -8.299409 -6.817064 5.041600 -3.971023 -0.835310 -5.882856 9.038983 -4.358169 -0.266498 -2.586808 6.474871 2.446779,20,46.082882,"[1.3147948  2.21426964 2.93726031 3.3756831  3.45720873 3.21602209
 2.49383841 1.67585442 1.1032116  1.1032116  1.67585442 2.49383841
 3.21602209 3.45794465 3.20103777 2.46387571 2.04776714 2.94098223
 0.84929829 0.84490657]"
CCCCCCCCCCCCCC(=O)OCCCC,1,Test,69.4,73.41764,3.769784 19.086363 -11.853487 -5.576692 3.741930 1.972685 -22.656511 -3.280431 12.688201 -0.285385 3.753564 7.074981 6.821027 -2.932104 -0.937507 12.286512 10.002633 7.157144 9.297600 -5.230086 14.244488 3.609825 3.656351 7.946821 -2.165941 -6.192654 1.143072 1.355151 6.653734 -16.695751 3.675824 -1.000243 -7.206275 -9.964260 -5.975630 2.613236 4.792961 4.033383 2.387034 -11.325311 11.019964 6.487702 -6.658359 4.185077 9.777427 -1.583682 6.386746 -11.585400 -1.498042 -20.258478 4.915036 9.644592 -13.900720 -9.742464 7.978723 -4.740404 -1.666954 -11.101254 13.777588 -6.499959 -0.069602 -3.767781 10.635382 3.648193,20,73.41764000000002,"[2.23497257 5.15749699 5.5096812  5.22052945 5.10670418 4.89299885
 4.89299885 4.89299885 4.89299885 5.29642705 4.51672978 3.24130388
 1.0683105  0.8209501  1.75217305 1.08072881 1.96399447 3.68483831
 4.96556456 2.22523969]"
CCCCCCCCCCCCC(C)C1=CC=CC=C1,3,Test,49.0,47.504402,2.819471 11.837283 -7.083897 -4.061612 2.396669 1.185863 -14.419182 -2.628114 8.342435 -0.558113 2.386306 4.649525 2.754391 -2.350399 -0.964082 8.509792 7.005816 4.926088 6.118285 -4.122935 9.006148 1.609021 2.430701 5.055528 -1.260253 -4.137264 0.765729 1.608967 4.037420 -10.956121 2.030784 -1.131662 -4.314878 -6.610468 -3.755562 1.424530 3.825800 2.464677 0.700237 -7.462656 6.670572 4.505366 -4.376824 2.091651 6.314755 -1.122188 3.860118 -7.651521 -0.298630 -13.659817 2.804816 5.569558 -8.928461 -6.931655 4.620008 -4.007887 -1.230212 -6.165000 9.253625 -4.603822 -0.333474 -2.850109 6.596705 2.133667,20,47.504402000000006,"[1.46187768 1.96898852 2.73120387 2.91002624 3.05904675 2.99840044
 2.99840044 2.99840044 3.05114627 2.92346446 2.63682066 3.12762669
 4.34222463 1.78251708 2.72238872 1.010554   1.16659808 1.43756497
 1.16659808 1.010554  ]"
CCCCCCCCCCCCCCCCCC(=O)O,3,Test,62.0,70.26847,4.218513 18.318495 -10.543981 -6.405912 4.142672 1.856877 -21.207817 -3.620754 12.768973 -0.783150 3.333438 6.151742 4.441730 -2.943440 -1.416387 12.442602 10.412685 7.212359 9.118126 -6.040595 13.438978 3.487285 3.423646 7.186237 -2.033445 -6.184182 1.119867 1.795923 5.864664 -16.193272 3.420949 -1.498239 -6.308891 -9.846611 -6.074652 1.903882 5.981237 3.092959 0.661069 -10.845569 10.078569 6.577308 -5.919785 3.580368 9.254680 -0.949701 6.062333 -11.014990 -0.681121 -20.059669 4.090786 9.162140 -12.646592 -10.136377 7.616506 -6.045828 -1.364575 -9.318087 13.513100 -6.476256 -0.382904 -3.795108 10.059816 3.554910,20,70.26847,"[1.58515382 2.99947347 3.58149346 4.09573566 4.27808649 4.26060521
 4.26060521 4.26060521 4.26060521 4.26060521 4.26060521 4.26060521
 4.26060521 4.26715692 3.60226081 2.74912256 2.43295439 4.24519618
 1.145128   1.20186656]"
CCCCCCCCC=CCCCCCCCC(=O)OC,1,Train,56.0,57.968243,2.691358 14.592575 -9.436014 -5.058424 3.002761 1.167722 -17.163486 -3.248280 9.922823 -0.469542 1.961548 5.057829 3.749195 -2.377074 -0.288437 9.478317 8.186251 5.756239 6.945184 -4.541536 11.329275 2.887137 3.275326 5.530007 -1.534857 -5.475703 0.827033 1.198178 5.216007 -13.012983 3.317055 -0.991174 -5.524821 -7.575518 -3.895350 0.995475 4.060225 3.271959 0.886154 -9.259462 8.282337 5.036114 -4.196734 2.395293 7.157421 -1.249778 5.539948 -8.940840 -1.036941 -16.202425 3.179763 8.007756 -11.026217 -8.278214 6.780242 -4.250313 -1.232453 -8.018792 11.310804 -6.039044 -0.139117 -3.212352 8.512230 3.241958,21,57.968243,"[2.21801541 3.07133657 3.70770036 4.01508341 4.13985205 3.75877451
 2.75882379 2.49194023 2.49189255 2.49189255 2.49194023 2.75882379
 3.75877451 4.1510335  3.07965571 1.75712916 1.29895952 2.07840991
 1.54644347 2.17223401 1.72952775]"
