Canonical_SMILES,Device_tier,Train/Valid/Test,CN,predicted,glob_vector
CCCCCCCCCCCCCCCC(=O)OCCCCCC,3,Train,87,83.33127,5.193309 22.444469 -13.044268 -5.674690 4.499667 2.649414 -26.193542 -3.496783 15.663526 -0.822021 4.370650 8.664221 7.621696 -3.404932 -1.637283 14.757897 11.437944 8.158612 11.278925 -5.981758 15.829574 3.975585 4.396235 9.792581 -2.472566 -6.707219 1.927830 1.295458 8.169968 -19.539598 4.155893 -0.987529 -7.409352 -12.212438 -7.675994 3.373788 6.222370 4.016240 2.289722 -12.084892 12.457232 6.977556 -8.062859 5.409383 11.342287 -1.798691 7.077683 -13.435524 -1.863034 -23.916334 5.543785 10.557195 -15.875450 -11.481619 8.599113 -5.512872 -2.135138 -12.390800 15.732427 -6.801234 -0.568907 -4.132162 12.084813 3.939209
COCCCCCCOC,3,Train,88,89.91502,5.277720 23.525225 -13.799187 -7.364309 4.656087 2.539533 -27.672153 -4.003780 15.900541 -0.637605 4.508728 8.523546 7.219045 -3.570164 -1.089249 15.513881 12.761358 8.863914 11.618839 -6.699906 17.348795 4.671840 4.426531 10.118387 -2.820982 -7.646253 1.962043 1.454333 8.190827 -21.052896 4.449458 -1.682585 -8.401941 -12.346941 -7.648550 3.366359 6.288554 3.982759 2.173259 -13.201719 13.592970 7.497297 -7.864050 4.891249 12.275634 -1.816750 7.971099 -14.276960 -1.621746 -24.945398 5.864315 12.065697 -16.941891 -12.183192 9.498121 -6.153311 -1.875212 -13.108989 16.821531 -7.801396 -0.291999 -4.575157 13.362929 4.466648
CCCCCCCC(CCCC)CCCC,3,Train,45,55.959,3.165138 14.305443 -8.398819 -4.558457 3.084181 1.712821 -17.120285 -2.769272 10.201659 -0.580543 2.725560 5.049915 3.769780 -2.495596 -1.234614 9.642218 8.257841 5.354892 7.393142 -4.850773 10.623329 2.500583 2.769749 6.082098 -1.562354 -4.876971 0.702862 1.175343 4.599252 -13.206378 2.592276 -0.964687 -4.717911 -8.347757 -5.203251 1.529378 4.728820 2.780553 0.971484 -8.550882 8.032290 5.325692 -5.291836 2.736084 7.267576 -0.798574 4.660919 -8.909801 -0.640487 -16.230862 3.015797 7.056954 -10.387593 -8.256729 5.852220 -4.627013 -1.235874 -7.767740 10.759814 -4.999943 -0.415926 -3.059985 7.893270 2.748334
CC1CC(C(C1)(C)C)C,3,Train,34.2,35.314987,1.697574 8.744684 -5.924827 -3.760923 1.794207 0.758594 -10.628585 -1.950845 5.741671 -0.429297 1.810414 3.194397 1.994882 -0.992181 -0.666727 6.248360 5.038812 3.375679 3.865217 -3.055398 7.371623 1.470357 1.223364 3.585308 -0.945507 -2.778109 0.042162 1.268237 2.657177 -8.015454 1.407143 -0.658534 -3.733006 -4.839122 -2.328213 1.624272 2.778946 1.792938 0.777619 -5.788277 4.847725 3.306632 -3.546587 1.242181 4.826286 -0.355169 2.735647 -5.723305 0.024628 -9.626152 2.635283 3.927832 -6.207035 -4.990808 3.593506 -2.993646 -0.985104 -4.742191 7.138733 -3.045092 -0.365616 -2.403570 4.738776 1.207211
CCCCC(C)(C)C,3,Train,40,39.77876,1.581605 10.045139 -6.597706 -3.873130 2.130457 0.902506 -12.283132 -2.141774 6.699823 -0.606666 1.897216 3.615485 2.079591 -1.413056 -0.770105 7.293182 5.625348 3.396631 4.839704 -3.537428 7.881371 1.903946 1.376351 4.257501 -0.757412 -3.219752 0.224279 1.501439 3.387501 -9.073045 1.328532 -0.387120 -3.701741 -5.725472 -2.808639 1.638587 3.380019 2.167131 0.726461 -6.641932 5.396378 4.140845 -4.144656 1.437168 5.386143 -0.420986 3.035234 -6.113941 -0.091191 -11.298061 2.541301 4.449481 -7.278268 -6.125191 4.153923 -3.416375 -1.102689 -5.193840 8.102265 -3.386388 -0.848503 -2.423846 5.382132 1.687578
CCCCOC(=O)CCCCCCCC(=O)OCCCC,3,Train,83,80.106575,2.874376 21.912554 -12.110435 -4.342497 3.797405 3.937191 -27.380081 -1.650037 15.054062 -0.588451 6.308127 10.612747 7.558844 -2.068262 -2.533561 15.824159 12.305223 8.035424 11.393167 -6.054503 14.981030 5.379431 2.222585 11.554434 -1.126173 -4.169210 1.334128 5.018712 8.029491 -18.740763 1.616463 -0.973791 -4.818604 -13.697913 -7.422798 4.723357 6.393836 3.995037 2.395623 -11.184342 12.247253 10.119534 -10.216482 4.570499 12.341889 -1.395403 6.625021 -9.566586 -0.443947 -23.508503 5.971071 7.933376 -15.277226 -12.265227 7.236988 -6.984063 -3.840360 -12.323089 15.439563 -4.581882 -1.615942 -4.810579 11.344175 2.727733
CCCCCCCCCCCCCCCC(=O)OCCC,3,Train,85,82.55464,4.443102 21.807749 -13.132229 -5.965080 4.335445 2.578456 -25.771095 -3.461202 14.827119 -0.607593 4.681792 8.407652 7.567539 -3.303734 -1.344748 14.429417 11.440769 8.156029 10.667727 -5.920264 15.792551 3.994351 4.031694 9.435112 -2.415835 -6.538420 1.560415 1.947153 7.540487 -18.976431 3.899642 -0.932584 -7.620972 -11.756186 -7.110452 3.294399 5.854808 4.322925 2.525604 -12.582142 12.357301 7.606085 -8.116344 5.094117 11.185474 -1.763361 7.063615 -12.854983 -1.539024 -23.227230 5.696188 10.273085 -15.596386 -11.253359 8.795969 -5.613469 -1.994717 -12.250046 15.582067 -6.888872 -0.290054 -4.280066 11.958258 3.694106
CCCCCCCCC=CCCCCCCCC(=O)OCCCC,3,Train,102,64.36348,3.141770 16.292732 -10.423613 -4.996491 3.320175 1.512462 -19.417347 -3.351521 11.128647 -0.153070 2.994746 6.120798 5.491374 -2.718313 -0.814416 10.608564 8.705096 6.289449 7.964946 -4.590581 12.523588 3.019544 3.271952 6.738957 -1.834996 -5.740791 0.878719 1.099901 5.862311 -14.563698 3.309555 -0.861178 -6.391632 -8.676858 -4.598857 1.735320 4.111544 3.563829 1.754048 -10.105534 9.321749 5.465591 -5.463965 3.256440 8.326363 -1.508576 5.695953 -10.098085 -1.234000 -17.585209 4.106506 8.817666 -12.184238 -8.792956 7.206159 -4.294213 -1.448580 -9.440043 12.345888 -6.152650 -0.223012 -3.513493 9.496772 3.546896
CCCCCC=CCC=CCCCCCCCC(=O)OCCCC,3,Train,54,43.954575,2.106706 10.916312 -6.957712 -3.522009 2.312203 0.825527 -12.889338 -2.561349 7.755834 -0.331358 1.465791 4.213764 2.905097 -2.052994 -0.207421 7.122179 6.044995 4.410002 5.403977 -3.329735 8.481128 2.075838 2.441371 4.252332 -0.989889 -4.168293 0.617275 0.876208 4.382698 -9.987467 2.559016 -0.659984 -3.873602 -5.916441 -2.765187 0.545065 3.057995 2.439914 0.524046 -7.045092 5.983565 3.516913 -2.964339 1.705186 5.345268 -1.036980 4.159085 -6.595168 -0.769993 -12.526752 2.330683 6.314421 -8.396713 -6.532152 5.193031 -3.208476 -0.978028 -5.969062 8.837414 -4.695337 -0.259676 -2.513015 6.478062 2.787146
CCCCCCC/C(=C/CCC)/CCCC,3,Train,45.5,46.557545,2.519974 11.723142 -7.059617 -3.914457 2.503820 1.251560 -14.021168 -2.479708 8.600999 -0.457145 2.343163 4.317037 2.760911 -2.201510 -0.883888 8.238456 6.790319 4.394424 5.917687 -4.022712 8.797426 1.852803 2.414240 5.109967 -1.306951 -4.075596 0.528170 1.277417 4.077416 -10.698032 2.050778 -0.660625 -3.980941 -6.907990 -3.838801 1.314444 3.962297 2.419026 0.771856 -7.458035 6.614465 4.569174 -4.388252 2.099722 6.141589 -0.812444 3.645546 -7.394499 -0.235872 -13.499618 2.673174 5.592105 -8.615623 -7.062097 4.732005 -3.905835 -1.042163 -6.010116 9.161430 -4.260566 -0.492528 -2.748465 6.344316 2.092020
O(C(=O)CCCCCCCC=CCCCCCCCC)C(C)CC,3,Train,72,69.14476,3.250906 17.743423 -10.671388 -5.775561 3.904160 1.649232 -21.611332 -3.327522 12.300164 -1.012454 3.561712 6.969563 4.623751 -3.087806 -0.779552 12.376936 9.937840 6.493911 8.731560 -5.313484 13.098669 3.743037 3.140529 7.633997 -1.488878 -5.560384 1.497680 2.603121 6.489185 -15.852791 2.993821 -1.384038 -5.599989 -9.934269 -5.078259 2.266187 5.629271 3.553007 0.779581 -10.786552 9.849895 6.687599 -6.206076 2.909372 9.356741 -1.747752 6.305034 -10.160456 -0.547017 -19.576069 3.968398 8.402117 -13.002714 -10.372318 7.303828 -5.393845 -1.948840 -9.018144 13.774225 -6.269519 -0.469570 -3.962445 10.028157 3.626788
CCCCC1CCCC2=CC=CC=C12,3,Train,18,17.153234,0.928239 4.278631 -3.148307 -1.993742 1.778030 0.276463 -5.216287 -1.534026 3.279517 -1.198436 0.858073 1.859550 1.190812 -1.479095 -0.859640 3.828728 1.992277 1.816172 2.281819 -1.718916 3.355687 -0.200303 0.554318 1.278619 0.575851 -1.015935 0.044683 1.146386 1.934253 -4.915504 0.573799 -0.052037 -1.488473 -2.897759 -0.325667 0.353298 1.017156 0.570918 -0.205630 -2.459178 1.378492 1.537436 -2.250297 1.583514 2.665199 -0.154575 0.714562 -2.001021 0.009990 -5.857685 1.557719 1.440544 -3.093879 -2.903353 2.330034 -1.589804 -0.821577 -1.862069 3.722132 -2.060317 -1.386648 -1.416458 2.319442 1.051997
CCC(CC)(CC)CC,3,Train,17,16.365284,0.556167 3.811320 -2.603826 -1.547880 0.733449 -0.092445 -4.869927 -1.187333 2.983518 -0.138530 0.882288 1.884660 0.877324 -0.808714 -0.476955 2.447196 2.258844 1.361480 1.779924 -1.544868 3.447598 0.452582 0.510498 1.365710 -0.353651 -1.602431 -0.130400 0.730109 1.365443 -3.762027 0.607561 -0.155435 -1.360110 -2.272229 -0.863149 0.670362 1.366525 1.098782 0.493205 -2.674818 1.919461 1.556277 -1.845969 0.441521 2.164585 -0.149013 1.242755 -2.552897 -0.115241 -4.456793 0.793580 1.574008 -2.982425 -2.386909 1.510481 -1.347269 -0.509135 -2.125702 3.446545 -1.777884 -0.151399 -1.241917 1.763502 1.177674
CCCCCCCC=C,3,Train,51,48.18047,2.491940 11.697718 -7.575397 -4.091343 2.246677 1.006344 -14.301453 -3.099442 8.175362 -0.263353 1.807071 4.092772 2.681427 -2.327245 -0.579504 7.923504 6.981361 4.734500 5.684829 -4.142952 9.283438 1.530929 2.723227 4.480675 -1.538910 -4.592606 0.392659 1.050355 3.925891 -11.095927 2.510561 -1.029347 -4.680180 -6.619071 -3.903783 0.896650 3.689778 2.950809 0.859297 -7.884219 6.858191 4.296123 -4.084051 1.991281 6.084107 -0.975055 4.215177 -8.049543 -0.485120 -13.613122 2.523611 6.120333 -9.045685 -7.010936 5.046545 -3.961152 -1.261374 -6.459283 9.324471 -4.939684 -0.264325 -2.806912 6.701212 2.290370
CCOC(=O)C(=O)OCC,3,Train,21,20.098635,1.427088 8.158777 -3.498544 -0.496561 1.558823 1.381690 -6.981211 -2.807943 3.887005 0.228409 3.047668 3.500111 2.822493 1.246190 -1.442403 3.474926 4.082880 2.133617 1.811168 -2.513390 5.363934 0.823713 -0.547401 1.107387 0.259477 -0.785334 0.928197 2.545386 2.345276 -5.364646 -0.442307 0.342464 -1.268017 -3.269263 -2.690714 2.900052 2.844202 0.764523 1.722848 -2.689284 3.026908 2.883542 -1.688509 0.842102 4.001781 -0.488074 1.139968 -1.197646 -0.203334 -4.476105 0.412748 1.181782 -3.446733 -0.694963 3.429982 -2.371844 0.098061 -3.087442 3.569758 -2.149703 -1.322898 -1.138566 1.878418 -0.018274
CCCCCC=CCC=CCCCCCCCC(=O)O,3,Train,31,32.391766,1.516830 8.199538 -5.012877 -3.377008 1.524693 0.207681 -9.551418 -2.071650 5.967775 -0.060850 1.256293 2.941745 1.787194 -1.624899 -0.197226 5.714560 4.526667 2.964189 3.984359 -2.675998 6.243791 1.245821 1.342025 2.726662 -0.740705 -3.173255 0.171418 0.956234 3.061860 -7.039320 1.784338 -0.598522 -3.145378 -4.378905 -2.228526 0.862263 2.909672 2.010145 0.335782 -5.697386 4.351445 2.780197 -2.601268 1.222883 4.241384 -0.696735 2.801568 -5.060987 -0.115405 -8.948557 1.603938 3.884346 -5.773985 -4.837384 3.478477 -2.776118 -0.628843 -3.939041 6.511546 -3.200298 -0.286722 -1.965407 4.372424 1.731524
CCCCCCCCCCCCOC(=O)CCCC,3,Train,67,69.89211,3.405107 17.940334 -11.484735 -5.640924 3.518844 1.675362 -21.397219 -3.328443 11.843601 -0.313521 3.359444 6.420069 6.334367 -2.773489 -0.695938 11.668766 9.556304 6.897641 8.747031 -5.004130 13.672151 3.417241 3.585112 7.220283 -2.027428 -6.007825 0.946023 1.376587 6.214977 -15.768845 3.544346 -1.066271 -7.000744 -9.226692 -5.345617 2.324748 4.468430 3.951769 2.161556 -10.952801 10.380060 6.137645 -6.155174 3.769070 9.210556 -1.583450 6.174316 -10.968827 -1.413363 -19.047745 4.589035 9.295538 -13.218988 -9.163469 7.753065 -4.563085 -1.481438 -10.512236 13.198236 -6.520614 -0.057515 -3.607410 10.101367 3.561790
COCOC,3,Train,49,53.415047,3.663766 14.544668 -8.250298 -4.670537 2.385906 0.966925 -16.543209 -2.830288 9.775097 -0.632683 2.352271 5.844748 4.203117 -1.868013 -0.818332 8.878943 7.487280 4.890971 6.498786 -3.894638 10.780874 3.195240 1.757677 6.175149 -1.712290 -4.436249 1.557410 0.793846 5.492597 -12.241984 2.829717 -1.143159 -5.048213 -7.399894 -4.684724 3.087025 3.530719 1.859697 1.693402 -7.909385 8.180464 4.080640 -4.910840 2.799167 8.344338 -0.871341 4.835479 -8.601661 -0.846796 -14.712852 3.574430 6.655798 -10.484469 -6.684175 4.916338 -3.383621 -1.479817 -7.760808 9.329418 -4.189829 -0.698204 -2.805327 7.766193 3.000455
CCCCCCOC(C)C(=O)OC,1,Valid,53.4,53.820072,2.391978 14.512920 -7.848650 -4.311758 3.032254 1.509130 -17.373615 -1.543704 9.603165 -0.515272 3.215586 5.662009 4.003764 -1.633608 -0.473100 9.259336 8.164373 5.281033 7.646812 -4.439570 10.402209 4.258199 2.132161 6.402866 -0.772596 -4.099780 1.394403 1.726836 5.134141 -12.148781 2.427645 -1.439309 -4.004263 -7.495699 -5.100076 2.322884 4.508873 2.619353 0.629042 -7.799259 8.170324 5.718027 -4.501143 2.084698 7.642003 -0.899808 4.766678 -7.001205 -0.710166 -15.442249 2.994574 6.577633 -10.174256 -7.762498 5.365096 -4.172564 -1.344502 -7.526606 10.320974 -4.148058 0.194576 -2.853325 7.793526 2.839798
COCCOCCO,1,Valid,38.3,44.25049,2.973602 12.217674 -6.445575 -3.653984 2.121555 0.945048 -13.799385 -1.650683 8.058714 -0.138760 2.791178 5.139739 3.973592 -1.177877 -0.897538 7.817042 6.434725 4.425056 5.987956 -3.554306 8.782637 2.754167 1.446321 5.408574 -1.229772 -3.399137 1.318290 1.429882 4.753742 -9.622523 2.339916 -0.755495 -3.955265 -6.323805 -4.460037 2.424438 3.706500 1.723456 1.313989 -6.046787 6.609025 3.980162 -4.487198 2.850722 6.891870 -0.593291 3.973552 -6.818423 -0.488589 -12.367721 2.856851 5.213302 -7.997061 -5.793387 4.391317 -3.067491 -0.904421 -6.287415 8.089088 -3.080187 -0.089007 -2.290747 6.387751 1.793388
CCCCCCCCCCCCCCCCC(C)C,1,Valid,104.2,94.70579,5.711333 24.211777 -14.271654 -7.928932 5.402225 3.052690 -29.655466 -4.707491 17.187065 -1.688653 5.470929 9.107077 6.246325 -4.272819 -2.276327 17.687189 14.083318 9.289535 12.558463 -8.035555 17.893833 3.842906 4.196331 10.769596 -2.466124 -7.618006 1.802136 3.235073 8.041620 -22.369110 3.674269 -1.673356 -8.019522 -14.236176 -8.110777 3.417068 8.149847 4.334244 1.339415 -14.377321 13.384743 9.465475 -9.425446 4.987161 12.895728 -1.633977 7.695898 -14.884436 -0.578735 -27.316833 5.972336 11.212072 -17.451557 -14.136059 9.434527 -8.105560 -2.545589 -12.623821 18.496296 -8.408973 -1.144437 -5.275264 13.378296 4.121753
CCCCCCCCCCCCCCCCCC(=O)OC,1,Valid,86,92.29957,5.061860 24.631859 -14.542054 -7.094478 4.984422 3.014189 -28.673843 -3.617937 16.641920 -0.837475 5.253461 8.819315 7.990321 -3.409007 -1.654423 16.155861 13.241489 9.068535 12.000091 -6.919280 17.790291 4.836648 4.515073 10.540216 -2.801430 -7.386402 1.682254 1.909936 7.975890 -21.326290 4.539671 -1.069367 -8.319893 -13.392650 -8.503474 3.643482 6.885258 4.516970 2.671415 -13.982376 13.929773 8.753035 -8.840484 5.650207 12.329600 -1.606931 7.786646 -14.246140 -1.501705 -26.230919 6.269777 11.696293 -17.184944 -12.772272 9.973504 -6.536876 -1.882503 -13.719936 17.278881 -7.622143 -0.210026 -4.699735 13.375832 3.813970
C1CCC(=O)CC1,1,Valid,10.4,20.697071,1.021075 5.692478 -3.051849 -1.393103 1.176488 0.829375 -6.557658 -0.265301 3.852868 -0.095354 1.617575 2.344881 1.770748 -0.505200 -0.644825 3.720159 3.057284 2.160102 2.985131 -1.631541 4.073985 1.303953 0.841572 2.811142 -0.427635 -1.388269 0.335601 0.645709 1.835940 -4.804969 0.827708 -0.024378 -1.607795 -3.288986 -2.127813 1.036306 1.842896 0.956167 0.654802 -2.923939 3.109975 2.261981 -2.361387 0.970708 2.974161 -0.098361 1.529713 -2.885221 -0.237924 -6.010836 1.409099 2.384409 -3.710711 -2.868702 2.030959 -1.588988 -0.436466 -3.054885 3.873432 -1.478956 -0.173735 -1.230335 2.795679 0.801210
Cc1ccc(C)cc1,1,Valid,6.195,6.2018495,0.110081 2.071172 -1.277891 0.188078 0.078659 0.035449 -2.023504 -0.410117 0.937065 0.483050 0.648838 1.538934 0.396391 0.040797 -0.561416 0.778163 0.919393 0.549231 0.975584 -0.595987 1.583578 -0.264195 -0.460678 0.530868 -0.045243 -0.636333 0.010499 0.385058 -0.002512 -1.074823 -0.209707 0.563266 -0.938617 -0.901788 -0.599900 0.436187 0.437569 0.425970 0.596695 -1.343763 0.750536 0.984257 -0.952229 -0.330592 1.324237 0.004638 0.118582 -0.743570 -0.216406 -1.564204 0.374965 0.573124 -1.031981 -0.326885 0.691195 -0.901922 0.174617 -0.950670 1.365295 -0.535070 -0.835255 -0.517247 0.712434 0.356778
CCCCCCCCC1=CC=CC=C1,1,Valid,50.42,46.837112,2.800436 11.719364 -7.239404 -4.368996 2.484920 1.375254 -14.140534 -2.214131 8.031466 -0.474868 2.585898 4.209897 2.923065 -1.912303 -0.888232 8.448906 6.809496 4.564917 6.016347 -4.041370 9.211589 1.712689 2.242612 5.097816 -1.374275 -4.127701 0.732734 1.549743 3.633912 -10.821428 1.884876 -0.914288 -4.615417 -6.346829 -3.888986 1.564918 3.718894 2.321002 0.731616 -7.321145 6.818335 4.545863 -4.340343 2.014304 6.139974 -0.668469 3.644924 -7.505479 -0.198495 -13.215641 3.217535 5.605206 -8.552340 -6.816655 4.550092 -3.999779 -1.102105 -6.036091 9.216521 -4.410813 -0.368899 -2.931084 6.354939 1.626281
CCCCCCC1CCCC(=O)O1,1,Valid,48.6,46.45697,1.889216 12.288273 -7.240299 -4.175621 2.416687 0.776845 -14.370852 -1.745565 7.911959 -0.393795 1.897704 4.220685 3.269152 -1.475466 -0.232222 7.754138 6.831228 4.611398 6.424633 -3.727886 9.253150 3.078195 2.529694 4.827493 -0.899377 -4.023895 0.974845 1.008020 3.956363 -10.557836 2.429688 -0.992072 -4.147283 -5.903643 -3.681424 1.428882 3.664083 2.571624 0.670537 -6.968870 6.834209 4.127708 -3.716745 1.789789 5.982737 -0.952347 4.326344 -6.849206 -0.884219 -13.110008 2.330313 6.154851 -8.839492 -6.444300 5.111215 -3.249222 -0.910492 -6.501656 9.002981 -4.370216 0.091436 -2.462615 6.746761 2.585476
CCCCCCCCC(=O)OC,1,Valid,49.29,44.23659,1.796780 11.298772 -6.937437 -4.132261 2.555071 0.627639 -13.422943 -2.478120 7.431528 -0.469510 1.509535 3.770567 2.477091 -1.726344 0.050533 6.858510 6.271116 4.393516 5.460310 -3.720373 8.715572 3.001101 2.444361 3.973043 -0.753592 -4.062202 0.784428 1.133400 4.093556 -9.904432 2.401812 -1.212893 -3.763234 -5.213169 -3.200201 0.950328 3.342295 2.471587 0.232849 -7.097135 6.352942 3.957727 -2.664496 1.331417 5.536315 -0.765545 4.265475 -6.146352 -0.702461 -12.397568 2.178614 6.101859 -8.568905 -6.271046 4.985912 -3.563136 -0.886154 -5.838815 8.612985 -4.846889 -0.028617 -2.410102 6.338023 2.825290
CCCCCC=O,1,Valid,75.2,78.504166,4.354994 19.960659 -11.955750 -6.377927 4.427279 2.433533 -24.009203 -3.979690 13.882860 -0.827774 4.142266 7.179940 5.616444 -3.456253 -1.325149 13.931735 11.329540 7.287680 9.697867 -6.140583 15.104059 3.898261 3.772354 8.811440 -2.283603 -6.607232 1.565608 2.133814 6.903977 -17.965641 3.330559 -1.349913 -7.102879 -11.376326 -6.300511 2.744835 6.235002 3.673175 1.579752 -12.040723 11.458868 7.448741 -7.010161 3.859326 10.512678 -1.347184 6.749932 -12.199070 -0.678003 -22.011158 5.110893 10.134543 -14.639597 -11.441380 8.043887 -6.106659 -1.919758 -10.627962 15.218571 -7.279930 -0.675115 -4.392876 11.261183 3.744060
CCCCCCC(C)CCCC,1,Valid,67,56.90782,3.156281 14.460287 -8.669945 -4.689975 3.207593 1.829030 -17.388006 -2.837752 10.324680 -0.659591 2.957336 5.128303 3.744555 -2.499245 -1.164678 10.049686 8.384706 5.335747 7.312739 -4.904690 10.864081 2.562950 2.731424 6.299653 -1.571771 -4.853271 0.668069 1.426839 4.730278 -13.154287 2.427060 -0.861809 -4.907167 -8.554729 -4.989083 1.781803 4.780493 2.748900 0.984784 -8.920485 8.226848 5.641709 -5.429409 2.770558 7.527425 -0.754004 4.615768 -8.942425 -0.474382 -16.487448 3.347476 7.021962 -10.486553 -8.442279 5.843927 -4.807500 -1.280179 -7.724937 11.047285 -4.973536 -0.626876 -3.156366 8.069888 2.595630
CCCC(C)CCCC(C)CCCC(C)C,1,Valid,60.85,59.12023,3.240530 14.986570 -9.250825 -4.960961 3.327874 2.056994 -18.327772 -2.824044 10.890160 -1.121085 3.183482 5.511008 3.817112 -2.642744 -1.366937 11.073302 8.749598 5.263400 7.623570 -5.127493 11.302392 2.669400 2.456628 6.736053 -1.330508 -4.865675 0.741967 2.122666 5.139732 -13.565552 2.062627 -0.726767 -4.868344 -9.321398 -4.796876 2.273835 5.263086 2.843675 0.882618 -9.407101 8.307192 6.130650 -6.203590 2.856143 7.947556 -0.875081 4.691046 -9.169188 -0.267350 -17.317806 3.628841 6.698786 -10.845041 -9.076268 6.063740 -5.006950 -1.647507 -7.707629 11.869316 -4.922587 -1.025231 -3.461153 8.387716 2.513382
CC(C)(CCO)OC,1,Valid,10,13.451417,0.618097 4.074831 -1.499138 -1.039350 0.694682 -0.144244 -4.436293 -0.434794 2.523010 0.459021 1.460624 2.476957 1.426786 -0.451483 -0.761143 2.262140 2.009048 1.192457 1.994395 -0.991962 2.750599 0.674366 -0.356940 1.527870 -0.314220 -1.110097 0.310986 0.834143 1.374197 -2.709743 0.330663 -0.073229 -0.994701 -2.166482 -1.533484 1.041679 1.159580 0.599668 1.125052 -1.790934 1.712398 1.644408 -2.009532 0.879117 2.437939 0.067557 1.037044 -1.547776 -0.052303 -3.657155 0.676525 1.110230 -2.094592 -1.716152 1.191792 -0.793354 0.358120 -1.738959 2.143132 -0.993290 0.178288 -0.755624 1.653011 0.816034
CCC1C2CC3CC(C2)CC1C3,1,Valid,42.7,46.099377,2.828313 12.276761 -6.921824 -3.247522 2.785716 2.188713 -14.540129 -1.151974 9.012909 -0.742517 3.420980 4.588324 3.157501 -1.399383 -1.942152 8.584511 7.188326 4.378912 6.485919 -4.106125 8.648804 2.306775 1.777466 6.200559 -1.326049 -3.333809 0.519083 1.021279 3.616014 -11.018291 1.495112 -0.220276 -3.361295 -7.775347 -5.205333 2.198787 3.914522 1.725511 1.317708 -6.824960 6.759990 5.089422 -5.480416 2.689943 6.472912 -0.473492 2.932054 -7.331521 -0.210659 -13.985052 3.257397 5.382452 -8.027474 -7.137451 4.529580 -3.927857 -0.848236 -6.371410 8.773876 -2.693863 -0.369871 -2.492819 6.460226 1.698204
COCCOCCOCCO,1,Valid,80.7,79.0889,4.837893 22.028473 -11.591124 -5.344835 3.619520 1.504357 -27.478441 -2.799860 15.008315 -0.325893 4.898374 10.763373 6.466326 -2.421715 -2.519907 16.059650 11.228882 7.448783 12.220787 -5.292056 15.024239 3.948016 2.510230 10.704307 -1.428818 -4.146266 3.212606 4.215372 9.166212 -18.882700 3.426615 -2.080957 -5.620703 -12.245748 -8.171975 5.021647 6.631876 3.494455 2.740015 -10.922631 11.712105 7.575413 -10.194776 5.112296 12.936740 -1.508787 6.590984 -12.098415 -1.412732 -22.195423 4.757050 7.674210 -15.238737 -11.899547 6.810875 -5.083698 -3.735286 -10.532333 15.601188 -5.032304 -1.464555 -5.282855 10.788277 2.116299
